filename,width,height,class,xmin,ymin,xmax,ymax
frame_002978.PNG,1280,720,Roe deer,1.03,332.3,85.9,445.8
frame_007828.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_001281.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001281.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_002788.PNG,1280,720,Roe deer,231.5,340.0,297.13,436.81
frame_002788.PNG,1280,720,Roe deer,59.08,347.0,274.6,480.7
frame_002950.PNG,1280,720,Roe deer,1.03,306.31,52.5,450.98
frame_000821.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007196.PNG,1280,720,Elk,271.3,321.0,407.68,485.7
frame_000835.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007182.PNG,1280,720,Elk,271.3,321.0,405.24,485.7
frame_002944.PNG,1280,720,Roe deer,1.03,305.71,50.7,454.87
frame_001295.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001295.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_006511.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000160.PNG,1280,720,Wild boar,722.95,376.56,771.57,448.86
frame_002777.PNG,1280,720,Roe deer,225.09,340.0,298.19,436.81
frame_002777.PNG,1280,720,Roe deer,51.31,347.0,274.6,480.7
frame_007169.PNG,1280,720,Elk,271.3,321.0,403.48,485.7
frame_000606.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000606.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_000612.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000612.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002763.PNG,1280,720,Roe deer,222.17,349.0,294.2,438.8
frame_002763.PNG,1280,720,Roe deer,49.04,347.0,267.74,477.28
frame_006505.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000174.PNG,1280,720,Wild boar,727.3,377.8,775.93,450.1
frame_002993.PNG,1280,720,Roe deer,1.03,342.0,108.9,445.8
frame_001242.PNG,1280,720,Wild boar,413.11,381.93,549.0,483.32
frame_001242.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007633.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007633.PNG,1280,720,Red deer,77.39,319.77,295.3,488.68
frame_007155.PNG,1280,720,Elk,271.3,321.0,402.03,485.7
frame_003333.PNG,1280,720,Roe deer,204.3,324.2,277.6,472.8
frame_003333.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_002039.PNG,1280,720,Roe deer,335.89,342.18,469.38,441.88
frame_003327.PNG,1280,720,Roe deer,204.9,324.2,277.6,472.8
frame_003327.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_007141.PNG,1280,720,Elk,271.3,321.0,400.58,485.7
frame_001256.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001256.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_000148.PNG,1280,720,Wild boar,715.5,370.56,770.32,448.5
frame_007627.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007627.PNG,1280,720,Red deer,83.04,314.57,295.3,488.68
frame_002987.PNG,1280,720,Roe deer,1.03,338.0,89.9,445.8
frame_004879.PNG,1280,720,Roe deer,491.43,344.1,686.23,467.7
frame_006908.PNG,1280,720,Elk,271.3,336.0,398.2,470.98
frame_007394.PNG,1280,720,Elk,272.3,322.0,456.1,463.68
frame_007394.PNG,1280,720,Red deer,100.74,326.07,293.4,488.68
frame_004845.PNG,1280,720,Roe deer,380.2,340.1,545.9,473.7
frame_001083.PNG,1280,720,Wild boar,386.13,390.38,509.53,485.09
frame_006934.PNG,1280,720,Elk,271.3,336.0,398.2,469.18
frame_001097.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_000389.PNG,1280,720,Wild boar,496.81,383.76,647.18,481.74
frame_000389.PNG,1280,720,Wild boar,381.69,407.25,480.23,474.03
frame_006920.PNG,1280,720,Elk,271.3,336.0,398.2,470.15
frame_004851.PNG,1280,720,Roe deer,389.2,340.1,566.4,473.7
frame_004689.PNG,1280,720,Roe deer,98.8,301.15,300.4,482.7
frame_007380.PNG,1280,720,Elk,272.3,322.0,456.1,475.61
frame_007380.PNG,1280,720,Red deer,102.33,326.07,293.4,488.68
frame_000404.PNG,1280,720,Wild boar,496.27,381.4,646.65,479.38
frame_000404.PNG,1280,720,Wild boar,368.78,406.83,455.72,473.6
frame_008058.PNG,1280,720,Red deer,308.5,340.88,464.9,460.9
frame_004662.PNG,1280,720,Roe deer,98.8,288.2,250.05,482.7
frame_002213.PNG,1280,720,Roe deer,299.08,337.46,380.97,448.14
frame_000362.PNG,1280,720,Wild boar,481.09,381.72,566.41,479.7
frame_000362.PNG,1280,720,Wild boar,346.39,407.25,467.09,474.03
frame_007419.PNG,1280,720,Elk,272.3,322.0,456.1,442.36
frame_007419.PNG,1280,720,Red deer,97.9,326.07,293.4,488.68
frame_000376.PNG,1280,720,Wild boar,488.28,383.62,635.79,481.6
frame_000376.PNG,1280,720,Wild boar,379.34,407.25,491.6,474.03
frame_001068.PNG,1280,720,Wild boar,394.82,388.21,518.22,482.92
frame_004676.PNG,1280,720,Roe deer,98.8,288.2,251.40000000000003,482.7
frame_003119.PNG,1280,720,Roe deer,60.9,351.9,192.9,466.7
frame_003119.PNG,1280,720,Roe deer,218.5,349.1,311.5,465.8
frame_002207.PNG,1280,720,Roe deer,304.15,336.65,386.04,447.33
frame_000410.PNG,1280,720,Wild boar,496.08,381.18,646.45,479.15
frame_000410.PNG,1280,720,Wild boar,388.21,408.1,475.15,474.87
frame_003131.PNG,1280,720,Roe deer,60.9,351.9,197.7,466.7
frame_003131.PNG,1280,720,Roe deer,213.5,349.1,308.5,472.8
frame_004886.PNG,1280,720,Roe deer,531.0,344.1,690.47,467.7
frame_000438.PNG,1280,720,Wild boar,492.73,382.73,643.11,480.7
frame_000438.PNG,1280,720,Wild boar,374.16,406.12,461.09,472.89
frame_008064.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_007357.PNG,1280,720,Elk,272.24,321.94,456.04,486.64
frame_007357.PNG,1280,720,Red deer,103.8,326.07,288.11,488.68
frame_007431.PNG,1280,720,Elk,272.52,322.44,375.52,445.67
frame_007431.PNG,1280,720,Red deer,96.54,326.07,293.4,488.68
frame_001040.PNG,1280,720,Wild boar,501.85,388.69,607.8,478.3
frame_007425.PNG,1280,720,Elk,272.3,322.0,375.3,439.8
frame_007425.PNG,1280,720,Red deer,97.22,326.07,293.4,488.68
frame_001054.PNG,1280,720,Wild boar,446.47,388.69,564.33,478.3
frame_008070.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_007343.PNG,1280,720,Elk,272.15,321.85,455.95,486.55
frame_007343.PNG,1280,720,Red deer,100.96,326.07,283.45,488.68
frame_003125.PNG,1280,720,Roe deer,60.9,351.9,195.3,466.7
frame_003125.PNG,1280,720,Roe deer,215.75,349.1,310.75,467.55
frame_004892.PNG,1280,720,Roe deer,531.0,344.1,693.9,467.7
frame_006868.PNG,1280,720,Elk,271.3,336.0,398.2,473.73
frame_004919.PNG,1280,720,Roe deer,586.9,344.1,725.83,467.7
frame_003086.PNG,1280,720,Roe deer,55.9,351.18,197.74,466.7
frame_003086.PNG,1280,720,Roe deer,202.73,348.41,314.96,456.8
frame_004931.PNG,1280,720,Roe deer,598.9,344.1,755.8,467.7
frame_002398.PNG,1280,720,Roe deer,138.52,335.5,250.3,450.37
frame_006840.PNG,1280,720,Elk,271.3,339.04,398.2,474.7
frame_007586.PNG,1280,720,Elk,274.29,284.1,377.3,483.7
frame_007586.PNG,1280,720,Red deer,86.8,311.1,250.57,488.68
frame_006854.PNG,1280,720,Elk,271.3,336.0,398.2,474.7
frame_007592.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007592.PNG,1280,720,Red deer,86.8,311.1,252.18,488.68
frame_003092.PNG,1280,720,Roe deer,55.9,351.66,200.38,466.7
frame_003092.PNG,1280,720,Roe deer,204.58,348.87,312.65,456.8
frame_004925.PNG,1280,720,Roe deer,586.9,344.1,755.8,467.7
frame_000570.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000570.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_002367.PNG,1280,720,Roe deer,138.52,335.5,253.58,450.37
frame_003079.PNG,1280,720,Roe deer,55.9,350.62,194.66,466.7
frame_003079.PNG,1280,720,Roe deer,200.58,347.87,317.65,456.8
frame_004716.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_002401.PNG,1280,720,Roe deer,138.52,335.5,249.99,450.37
frame_001108.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_000216.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_007579.PNG,1280,720,Elk,274.29,299.37,377.3,483.7
frame_007579.PNG,1280,720,Red deer,86.8,311.1,248.69,488.68
frame_000202.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_002415.PNG,1280,720,Roe deer,138.52,335.5,248.51,450.37
frame_002373.PNG,1280,720,Roe deer,138.52,335.5,252.94,450.37
frame_004702.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_000564.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000564.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_003045.PNG,1280,720,Roe deer,55.9,349.9,189.34,466.7
frame_003045.PNG,1280,720,Roe deer,130.6,325.1,302.5,447.8
frame_007223.PNG,1280,720,Elk,271.44,321.14,455.24,485.84
frame_007223.PNG,1280,720,Red deer,37.94,321.08,209.08,483.7
frame_001134.PNG,1280,720,Wild boar,441.84,382.78,597.3,484.16
frame_001134.PNG,1280,720,Wild boar,369.88,395.03,452.69,479.52
frame_006883.PNG,1280,720,Elk,271.3,336.0,398.2,472.7
frame_007545.PNG,1280,720,Elk,274.29,308.42,377.3,483.7
frame_007545.PNG,1280,720,Red deer,86.8,326.07,269.4,488.68
frame_002429.PNG,1280,720,Roe deer,138.52,335.5,248.4,460.99
frame_001120.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_006897.PNG,1280,720,Elk,271.3,336.0,398.2,471.73
frame_007551.PNG,1280,720,Elk,274.29,306.82,377.3,483.7
frame_007551.PNG,1280,720,Red deer,86.8,310.34,258.15,488.68
frame_007237.PNG,1280,720,Elk,271.52,321.22,455.32,485.92
frame_007237.PNG,1280,720,Red deer,37.94,321.08,210.62,483.7
frame_000558.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000558.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_003051.PNG,1280,720,Roe deer,55.9,349.9,189.66,466.7
frame_003051.PNG,1280,720,Roe deer,154.6,347.1,311.5,447.8
frame_002818.PNG,1280,720,Roe deer,194.5,339.01,282.22,435.81
frame_002818.PNG,1280,720,Roe deer,67.47,347.0,274.6,480.7
frame_007960.PNG,1280,720,Red deer,308.5,340.88,459.21,478.57
frame_000969.PNG,1280,720,Wild boar,520.41,388.69,625.5,476.74
frame_007974.PNG,1280,720,Red deer,308.5,340.88,461.78,477.23
frame_007784.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_002824.PNG,1280,720,Roe deer,67.9,338.46,281.6,480.7
frame_003284.PNG,1280,720,Roe deer,206.5,324.2,304.6,472.8
frame_003284.PNG,1280,720,Roe deer,115.76,321.5,274.4,460.75
frame_000955.PNG,1280,720,Wild boar,520.41,388.69,629.55,474.55
frame_000799.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_000941.PNG,1280,720,Wild boar,520.41,388.69,633.6,472.36
frame_003290.PNG,1280,720,Roe deer,206.5,324.2,297.6,472.8
frame_003290.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_002830.PNG,1280,720,Roe deer,67.9,333.83,281.6,480.7
frame_007948.PNG,1280,720,Red deer,308.5,340.88,457.01,479.72
frame_007790.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_000014.PNG,1280,720,Wild boar,608.11,378.55,723.86,468.96
frame_006465.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_004514.PNG,1280,720,Roe deer,92.39,333.05,266.83,482.7
frame_002165.PNG,1280,720,Roe deer,327.81,334.62,409.7,437.06
frame_006303.PNG,1280,720,Roe deer,376.83,335.76,488.89,463.96
frame_000772.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006317.PNG,1280,720,Roe deer,355.12,340.47,472.3,467.43
frame_000766.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007009.PNG,1280,720,Elk,271.3,326.77,406.2,485.7
frame_004500.PNG,1280,720,Roe deer,89.82,333.05,265.41,482.7
frame_002171.PNG,1280,720,Roe deer,327.81,334.62,409.7,442.55
frame_000000.PNG,1280,720,Wild boar,605.74,376.86,726.56,468.11
frame_006471.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_007747.PNG,1280,720,Elk,374.37,314.09,515.62,449.77
frame_000028.PNG,1280,720,Wild boar,615.04,378.55,735.85,468.96
frame_001336.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001336.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_006459.PNG,1280,720,Roe deer,347.2,331.0,439.9,466.7
frame_000996.PNG,1280,720,Wild boar,526.49,388.69,622.6,478.3
frame_007021.PNG,1280,720,Elk,271.3,323.31,406.2,485.7
frame_004528.PNG,1280,720,Roe deer,94.95,333.05,268.26,482.7
frame_003247.PNG,1280,720,Roe deer,206.5,324.2,301.75,472.8
frame_003247.PNG,1280,720,Roe deer,115.76,332.37,273.24,460.75
frame_002159.PNG,1280,720,Roe deer,327.81,334.62,411.73,434.32
frame_003253.PNG,1280,720,Roe deer,206.5,324.2,302.88,472.8
frame_003253.PNG,1280,720,Roe deer,115.76,330.63,270.56,460.75
frame_000982.PNG,1280,720,Wild boar,521.77,388.69,622.6,478.3
frame_007035.PNG,1280,720,Elk,271.3,321.0,405.66,485.7
frame_007753.PNG,1280,720,Elk,377.2,314.09,512.8,449.77
frame_001322.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001322.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007034.PNG,1280,720,Elk,271.3,321.0,405.75,485.7
frame_000983.PNG,1280,720,Wild boar,522.22,388.69,622.6,478.3
frame_003252.PNG,1280,720,Roe deer,206.5,324.2,302.69,472.8
frame_003252.PNG,1280,720,Roe deer,115.76,330.92,271.01,460.75
frame_001323.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001323.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007752.PNG,1280,720,Elk,376.73,314.09,513.27,449.77
frame_006458.PNG,1280,720,Roe deer,347.2,330.0,439.9,466.7
frame_001337.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001337.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_000029.PNG,1280,720,Wild boar,616.73,378.55,739.22,468.96
frame_007746.PNG,1280,720,Elk,373.9,314.09,516.09,449.77
frame_002158.PNG,1280,720,Roe deer,327.81,334.62,412.41,434.32
frame_003246.PNG,1280,720,Roe deer,206.5,324.2,301.56,472.8
frame_003246.PNG,1280,720,Roe deer,115.76,332.66,273.69,460.75
frame_004529.PNG,1280,720,Roe deer,95.13,333.05,268.36,482.7
frame_007020.PNG,1280,720,Elk,271.3,323.6,406.2,485.7
frame_000997.PNG,1280,720,Wild boar,526.14,388.69,622.6,478.3
frame_002170.PNG,1280,720,Roe deer,327.81,334.62,409.7,441.64
frame_004501.PNG,1280,720,Roe deer,90.0,333.05,265.51,482.7
frame_007008.PNG,1280,720,Elk,271.3,327.06,406.2,485.7
frame_000767.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006316.PNG,1280,720,Roe deer,356.58,340.2,473.5,467.3
frame_006470.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000001.PNG,1280,720,Wild boar,605.74,376.86,726.56,468.11
frame_006464.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000015.PNG,1280,720,Wild boar,608.28,378.55,724.03,468.96
frame_000773.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_006302.PNG,1280,720,Roe deer,379.56,334.53,489.89,462.23
frame_002164.PNG,1280,720,Roe deer,327.81,334.62,409.7,436.15
frame_004515.PNG,1280,720,Roe deer,92.57,333.05,266.94,482.7
frame_003291.PNG,1280,720,Roe deer,206.5,324.2,295.1,472.8
frame_003291.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_000940.PNG,1280,720,Wild boar,520.41,388.69,633.89,472.21
frame_000798.PNG,1280,720,Wild boar,399.59,380.24,493.37,487.54
frame_007791.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_007949.PNG,1280,720,Red deer,308.5,340.88,457.19,479.63
frame_002831.PNG,1280,720,Roe deer,67.9,333.06,281.6,480.7
frame_002825.PNG,1280,720,Roe deer,67.9,337.69,281.6,480.7
frame_007785.PNG,1280,720,Elk,381.2,325.1,471.9,459.8
frame_000954.PNG,1280,720,Wild boar,520.41,388.69,629.84,474.39
frame_003285.PNG,1280,720,Roe deer,206.5,324.2,304.1,472.8
frame_003285.PNG,1280,720,Roe deer,115.76,320.38,274.4,460.75
frame_007975.PNG,1280,720,Red deer,308.5,340.88,461.96,477.13
frame_007961.PNG,1280,720,Red deer,308.5,340.88,459.39,478.48
frame_002819.PNG,1280,720,Roe deer,192.5,339.01,282.22,435.81
frame_002819.PNG,1280,720,Roe deer,67.69,347.0,274.6,480.7
frame_000968.PNG,1280,720,Wild boar,520.41,388.69,625.79,476.58
frame_007550.PNG,1280,720,Elk,274.29,307.09,377.3,483.7
frame_007550.PNG,1280,720,Red deer,86.8,312.96,260.03,488.68
frame_006896.PNG,1280,720,Elk,271.3,336.0,398.2,471.8
frame_001121.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_002428.PNG,1280,720,Roe deer,138.52,335.5,248.4,460.17
frame_003050.PNG,1280,720,Roe deer,55.9,349.9,189.61,466.7
frame_003050.PNG,1280,720,Roe deer,154.6,347.1,309.5,447.8
frame_000559.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000559.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007236.PNG,1280,720,Elk,271.51,321.22,455.32,485.92
frame_007236.PNG,1280,720,Red deer,37.94,321.08,210.51,483.7
frame_007222.PNG,1280,720,Elk,271.43,321.13,455.23,485.83
frame_007222.PNG,1280,720,Red deer,37.94,321.08,208.97,483.7
frame_003044.PNG,1280,720,Roe deer,55.9,349.9,189.28,466.7
frame_003044.PNG,1280,720,Roe deer,130.6,322.43,296.17,447.8
frame_007544.PNG,1280,720,Elk,274.29,308.68,377.3,483.7
frame_007544.PNG,1280,720,Red deer,86.8,326.07,271.4,488.68
frame_006882.PNG,1280,720,Elk,271.3,336.0,398.2,472.77
frame_001135.PNG,1280,720,Wild boar,438.25,382.57,593.71,483.95
frame_001135.PNG,1280,720,Wild boar,369.68,395.08,451.92,479.57
frame_002414.PNG,1280,720,Roe deer,138.52,335.5,248.61,450.37
frame_000203.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_000565.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000565.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_004703.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_002372.PNG,1280,720,Roe deer,138.52,335.5,253.05,450.37
frame_004717.PNG,1280,720,Roe deer,98.8,334.1,300.4,482.7
frame_003078.PNG,1280,720,Roe deer,55.9,350.54,194.22,466.7
frame_003078.PNG,1280,720,Roe deer,200.27,347.79,318.04,456.8
frame_002366.PNG,1280,720,Roe deer,138.52,335.5,253.68,450.37
frame_000571.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000571.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007578.PNG,1280,720,Elk,274.29,299.63,377.3,483.7
frame_007578.PNG,1280,720,Red deer,86.8,311.1,248.42000000000002,488.68
frame_000217.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_001109.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_002400.PNG,1280,720,Roe deer,138.52,335.5,250.09,450.37
frame_007593.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007593.PNG,1280,720,Red deer,86.8,311.1,252.45,488.68
frame_006855.PNG,1280,720,Elk,271.3,336.0,398.2,474.63
frame_004924.PNG,1280,720,Roe deer,586.9,344.1,749.8,467.7
frame_003093.PNG,1280,720,Roe deer,55.9,351.74,200.82,466.7
frame_003093.PNG,1280,720,Roe deer,204.88,348.95,312.27,456.8
frame_002399.PNG,1280,720,Roe deer,138.52,335.5,250.2,450.37
frame_004930.PNG,1280,720,Roe deer,596.9,344.1,755.8,467.7
frame_003087.PNG,1280,720,Roe deer,55.9,351.26,198.18,466.7
frame_003087.PNG,1280,720,Roe deer,203.04,348.48,314.58,456.8
frame_007587.PNG,1280,720,Elk,274.29,283.77,377.3,483.7
frame_007587.PNG,1280,720,Red deer,86.8,311.1,250.84000000000003,488.68
frame_006841.PNG,1280,720,Elk,271.3,338.83,398.2,474.7
frame_006869.PNG,1280,720,Elk,271.3,336.0,398.2,473.67
frame_004918.PNG,1280,720,Roe deer,586.9,344.1,720.35,467.7
frame_001055.PNG,1280,720,Wild boar,435.9,388.69,564.33,478.3
frame_007424.PNG,1280,720,Elk,272.3,322.0,456.1,439.8
frame_007424.PNG,1280,720,Red deer,97.34,326.07,293.4,488.68
frame_004893.PNG,1280,720,Roe deer,533.0,344.1,695.9,467.7
frame_003124.PNG,1280,720,Roe deer,60.9,351.9,194.9,466.7
frame_003124.PNG,1280,720,Roe deer,216.12,349.1,311.12,466.68
frame_007342.PNG,1280,720,Elk,272.15,321.85,455.95,486.55
frame_007342.PNG,1280,720,Red deer,100.56,326.07,283.32,488.68
frame_008071.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_007356.PNG,1280,720,Elk,272.23,321.93,456.03,486.63
frame_007356.PNG,1280,720,Red deer,103.8,326.07,287.58,488.68
frame_008065.PNG,1280,720,Red deer,308.5,340.88,464.9,459.8
frame_000439.PNG,1280,720,Wild boar,492.36,382.87,642.74,480.85
frame_000439.PNG,1280,720,Wild boar,373.74,406.14,460.68,472.91
frame_004887.PNG,1280,720,Roe deer,531.0,344.1,691.04,467.7
frame_003130.PNG,1280,720,Roe deer,60.9,351.9,197.3,466.7
frame_003130.PNG,1280,720,Roe deer,213.88,349.1,308.88,471.93
frame_001041.PNG,1280,720,Wild boar,498.47,388.69,602.87,478.3
frame_007430.PNG,1280,720,Elk,272.48,322.37,375.48,444.69
frame_007430.PNG,1280,720,Red deer,96.66,326.07,293.4,488.68
frame_001069.PNG,1280,720,Wild boar,392.65,388.57,516.05,483.28
frame_000377.PNG,1280,720,Wild boar,489.12,383.62,639.5,481.6
frame_000377.PNG,1280,720,Wild boar,379.76,407.25,490.97,474.03
frame_007418.PNG,1280,720,Elk,272.3,322.0,456.1,443.21
frame_007418.PNG,1280,720,Red deer,98.02,326.07,293.4,488.68
frame_000411.PNG,1280,720,Wild boar,495.45,381.54,645.83,479.52
frame_000411.PNG,1280,720,Wild boar,377.86,407.25,464.8,474.03
frame_002206.PNG,1280,720,Roe deer,304.99,336.51,386.89,447.19
frame_003118.PNG,1280,720,Roe deer,60.9,351.9,192.5,466.7
frame_003118.PNG,1280,720,Roe deer,219.0,349.1,311.5,465.8
frame_004677.PNG,1280,720,Roe deer,98.8,288.2,257.4,482.7
frame_002212.PNG,1280,720,Roe deer,299.93,337.32,381.82,448.0
frame_004663.PNG,1280,720,Roe deer,98.8,288.2,250.15000000000003,482.7
frame_008059.PNG,1280,720,Red deer,308.5,340.88,464.9,460.68
frame_000405.PNG,1280,720,Wild boar,497.43,380.57,647.8,478.54
frame_000405.PNG,1280,720,Wild boar,366.99,406.73,453.92,473.5
frame_000363.PNG,1280,720,Wild boar,484.89,381.09,570.22,479.06
frame_000363.PNG,1280,720,Wild boar,351.32,407.25,472.02,474.03
frame_006921.PNG,1280,720,Elk,271.3,336.0,398.2,470.08
frame_000388.PNG,1280,720,Wild boar,497.14,383.75,647.51,481.73
frame_000388.PNG,1280,720,Wild boar,381.72,407.25,481.31,474.03
frame_001096.PNG,1280,720,Wild boar,391.92,390.38,515.32,485.09
frame_007381.PNG,1280,720,Elk,272.3,322.0,456.1,474.76
frame_007381.PNG,1280,720,Red deer,102.21,326.07,293.4,488.68
frame_004688.PNG,1280,720,Roe deer,98.8,288.2,300.4,482.7
frame_004850.PNG,1280,720,Roe deer,389.2,340.1,559.9,473.7
frame_004844.PNG,1280,720,Roe deer,367.9,340.1,543.9,473.7
frame_007395.PNG,1280,720,Elk,272.3,322.0,456.1,462.82
frame_007395.PNG,1280,720,Red deer,100.62,326.07,293.4,488.68
frame_006935.PNG,1280,720,Elk,271.3,336.0,398.2,469.11
frame_001082.PNG,1280,720,Wild boar,385.65,390.38,509.05,485.09
frame_004878.PNG,1280,720,Roe deer,489.77,344.1,682.57,467.7
frame_006909.PNG,1280,720,Elk,271.3,336.0,398.2,470.91
frame_007140.PNG,1280,720,Elk,271.3,321.0,400.48,485.7
frame_003326.PNG,1280,720,Roe deer,205.0,324.2,277.6,472.8
frame_003326.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_002038.PNG,1280,720,Roe deer,335.38,342.22,468.87,441.92
frame_002986.PNG,1280,720,Roe deer,1.03,336.0,87.9,445.8
frame_007626.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007626.PNG,1280,720,Red deer,83.98,313.7,295.3,488.68
frame_000149.PNG,1280,720,Wild boar,716.28,371.27,770.32,448.5
frame_001257.PNG,1280,720,Wild boar,413.11,381.93,546.6,483.32
frame_001257.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_007632.PNG,1280,720,Elk,274.29,282.1,377.3,483.7
frame_007632.PNG,1280,720,Red deer,78.33,318.9,295.3,488.68
frame_001243.PNG,1280,720,Wild boar,413.11,381.93,548.6,483.32
frame_001243.PNG,1280,720,Wild boar,360.73,397.14,418.22,481.63
frame_002992.PNG,1280,720,Roe deer,1.03,342.0,102.9,445.8
frame_003332.PNG,1280,720,Roe deer,204.4,324.2,277.6,472.8
frame_003332.PNG,1280,720,Roe deer,115.76,317.0,274.4,460.75
frame_007154.PNG,1280,720,Elk,271.3,321.0,401.92,485.7
frame_000613.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000613.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_000175.PNG,1280,720,Wild boar,727.61,377.89,776.24,450.19
frame_006504.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_002762.PNG,1280,720,Roe deer,224.83,349.0,294.2,438.8
frame_002762.PNG,1280,720,Roe deer,48.97,347.0,267.17,477.0
frame_002776.PNG,1280,720,Roe deer,224.29,340.0,298.19,436.81
frame_002776.PNG,1280,720,Roe deer,50.61,347.0,274.6,480.7
frame_000161.PNG,1280,720,Wild boar,723.26,376.64,771.88,448.94
frame_006510.PNG,1280,720,Roe deer,347.2,334.0,439.9,466.7
frame_000607.PNG,1280,720,Wild boar,391.12,386.16,541.49,484.13
frame_000607.PNG,1280,720,Wild boar,308.37,406.41,395.31,473.18
frame_007168.PNG,1280,720,Elk,271.3,321.0,403.37,485.7
